episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
10429,500,0.0,22.435,0.04487,3.145,10.455,2.74,6.095
10430,500,0.0,21.57,0.04314,3.71,6.41,7.66,3.79
10431,500,0.0,6.035,0.01207,-0.58,0.09,3.015,3.51
10432,500,0.0,10.36,0.02072,3.485,7.35,-0.43,-0.045
10433,500,0.0,23.97,0.04794,7.385,6.66,3.75,6.175
10434,500,0.0,15.955,0.03191,5.77,2.96,3.725,3.5
10435,500,0.0,11.905,0.02381,2.755,5.875,0.425,2.85
10436,500,0.0,25.235,0.05047,7.36,3.84,7.085,6.95
10437,500,0.0,21.575,0.04315,6.945,4.175,3.96,6.495
10438,500,0.0,13.97,0.02794,2.905,3.715,4.06,3.29
10439,500,0.0,21.205,0.04241,6.315,7.2,3.96,3.73
10440,500,0.0,10.46,0.02092,2.3,3.96,3.9,0.3
10441,500,0.0,19.32,0.03864,10.415,1.425,3.725,3.755
10442,500,0.0,17.355,0.03471,6.63,3.73,3.81,3.185
10443,500,0.0,21.68,0.04336,9.085,6.335,2.38,3.88
10444,500,0.0,23.945,0.04789,3.735,6.885,3.67,9.655
10445,500,0.0,13.975,0.02795,-0.96,3.82,3.995,7.12
10446,500,0.0,18.095,0.03619,3.86,7.34,3.285,3.61
10447,500,0.0,21.95,0.0439,6.895,4.995,3.58,6.48
10448,500,0.0,14.58,0.02916,7.005,0.34,3.775,3.46
10449,500,0.0,10.925,0.02185,3.6,3.975,-0.375,3.725
10450,500,0.0,25.175,0.05035,7.325,10.07,0.535,7.245
10451,500,0.0,19.07,0.03814,3.25,2.935,3.715,9.17
10452,500,0.0,14.735,0.02947,6.55,4.2,-0.115,4.1
10453,500,0.0,13.17,0.02634,2.37,3.21,4.18,3.41
10454,500,0.0,10.96,0.02192,1.695,5.63,3.235,0.4
10455,500,0.0,6.155,0.01231,-0.245,4.175,-1.105,3.33
10456,500,0.0,17.03,0.03406,3.185,3.75,3.66,6.435
10457,500,0.0,19.895,0.03979,10.45,2.235,3.95,3.26
10458,500,0.0,22.235,0.04447,6.155,6.095,3.695,6.29
10459,500,0.0,31.025,0.06205,6.905,9.96,3.915,10.245
10460,500,0.0,16.785,0.03357,3.755,3.83,3.71,5.49
10461,500,0.0,28.035,0.05607,13.055,5.47,2.385,7.125
10462,500,0.0,21.64,0.04328,9.555,2.61,3.565,5.91
10463,500,0.0,4.55,0.0091,2.705,-1.01,-0.265,3.12
10464,500,0.0,11.68,0.02336,3.055,4.135,3.965,0.525
10465,500,0.0,15.05,0.0301,3.875,3.61,3.695,3.87
10466,500,0.0,13.235,0.02647,3.025,5.52,2.63,2.06
10467,500,0.0,16.01,0.03202,6.385,3.89,3.25,2.485
10468,500,0.0,11.55,0.0231,2.495,3.785,3.84,1.43
10469,500,0.0,23.625,0.04725,6.18,10.495,3.09,3.86
10470,500,0.0,24.145,0.04829,7.295,6.81,3.8,6.24
10471,500,0.0,18.59,0.03718,7.035,6.205,3.59,1.76
10472,500,0.0,7.255,0.01451,0.42,2.595,3.91,0.33
10473,500,0.0,19.56,0.03912,7.0,6.23,3.34,2.99
10474,500,0.0,5.165,0.01033,4.41,0.49,0.46,-0.195
10475,500,0.0,24.31,0.04862,6.36,6.575,1.55,9.825
10476,500,0.0,14.56,0.02912,7.105,2.685,2.315,2.455
10477,500,0.0,24.715,0.04943,7.36,6.515,3.735,7.105
10478,500,0.0,20.375,0.04075,10.365,3.605,0.245,6.16
10479,500,0.0,18.19,0.03638,7.26,7.15,-0.06,3.84
10480,500,0.0,18.7,0.0374,3.825,5.175,-0.19,9.89
10481,500,0.0,19.7,0.0394,6.315,6.315,3.95,3.12
10482,500,0.0,21.435,0.04287,4.09,3.55,3.215,10.58
10483,500,0.0,28.435,0.05687,6.975,10.59,3.66,7.21
10484,500,0.0,8.775,0.01755,3.055,4.51,0.64,0.57
10485,500,0.0,23.455,0.04691,2.935,10.375,3.155,6.99
10486,500,0.0,18.05,0.0361,6.655,0.59,3.635,7.17
10487,500,0.0,10.175,0.02035,3.265,1.95,-0.19,5.15
10488,500,0.0,16.815,0.03363,3.89,7.16,-0.23,5.995
10489,500,0.0,11.985,0.02397,1.535,3.97,3.26,3.22
10490,500,0.0,15.3,0.0306,3.855,3.885,3.61,3.95
10491,500,0.0,3.34,0.00668,0.4,-1.065,3.845,0.16
10492,500,0.0,21.61,0.04322,6.64,7.45,0.435,7.085
10493,500,0.0,14.03,0.02806,3.175,7.38,0.37,3.105
10494,500,0.0,14.8,0.0296,3.475,5.7,3.26,2.365
10495,500,0.0,23.48,0.04696,3.585,4.29,7.375,8.23
10496,500,0.0,23.38,0.04676,6.555,5.625,3.825,7.375
10497,500,0.0,25.205,0.05041,3.88,14.17,-0.155,7.31
10498,500,0.0,27.33,0.05466,3.92,6.525,3.77,13.115
10499,500,0.0,13.635,0.02727,3.56,2.7,3.58,3.795
10500,500,0.0,18.87,0.03774,2.57,7.36,3.325,5.615
10501,500,0.0,19.66,0.03932,3.08,6.48,3.78,6.32
10502,500,0.0,3.46,0.00692,0.515,2.13,0.435,0.38
10503,500,0.0,18.16,0.03632,6.82,4.02,3.45,3.87
10504,500,0.0,30.18,0.06036,10.18,13.55,3.675,2.775
10505,500,0.0,9.68,0.01936,3.8,2.31,0.29,3.28
10506,500,0.0,14.35,0.0287,2.575,3.96,3.885,3.93
10507,500,0.0,27.97,0.05594,6.49,10.625,4.095,6.76
10508,500,0.0,17.645,0.03529,2.91,6.585,4.235,3.915
10509,500,0.0,17.16,0.03432,3.185,3.845,3.08,7.05
10510,500,0.0,29.74,0.05948,9.855,6.29,3.535,10.06
10511,500,0.0,14.85,0.0297,3.75,6.925,0.43,3.745
10512,500,0.0,19.155,0.03831,4.01,3.885,3.945,7.315
10513,500,0.0,12.72,0.02544,7.32,-0.335,-0.145,5.88
10514,500,0.0,19.93,0.03986,6.605,3.8,3.77,5.755
10515,500,0.0,17.155,0.03431,4.2,6.855,3.23,2.87
10516,500,0.0,12.615,0.02523,1.455,3.515,0.365,7.28
10517,500,0.0,19.33,0.03866,6.71,3.72,3.305,5.595
10518,500,0.0,20.555,0.04111,3.285,7.235,2.935,7.1
10519,500,0.0,8.935,0.01787,3.115,2.35,3.22,0.25
10520,500,0.0,21.23,0.04246,7.085,3.555,6.865,3.725
10521,500,0.0,20.49,0.04098,6.01,6.89,4.16,3.43
10522,500,0.0,11.935,0.02387,3.96,2.16,3.015,2.8
10523,500,0.0,25.005,0.05001,7.09,6.95,3.72,7.245
10524,500,0.0,20.565,0.04113,3.55,4.93,3.265,8.82
10525,500,0.0,6.175,0.01235,3.455,0.555,0.345,1.82
10526,500,0.0,10.035,0.02007,2.94,0.425,3.1,3.57
10527,500,0.0,30.73,0.06146,10.21,9.645,3.775,7.1
10528,500,0.0,24.7,0.0494,10.505,3.42,3.66,7.115
10529,500,0.0,14.27,0.02854,3.145,7.17,0.155,3.8
10530,500,0.0,8.375,0.01675,3.08,0.155,-0.27,5.41
10531,500,0.0,3.655,0.00731,2.42,2.235,-0.55,-0.45
10532,500,0.0,21.655,0.04331,3.515,7.335,3.83,6.975
10533,500,0.0,21.885,0.04377,2.065,5.8,3.335,10.685
10534,500,0.0,16.96,0.03392,3.495,7.545,2.105,3.815
10535,500,0.0,18.255,0.03651,8.21,3.58,-0.2,6.665
10536,500,0.0,15.265,0.03053,6.955,2.885,2.85,2.575
10537,500,0.0,14.145,0.02829,6.97,0.485,0.305,6.385
10538,500,0.0,31.34,0.06268,7.17,10.27,3.485,10.415
10539,500,0.0,18.085,0.03617,2.985,6.535,3.695,4.87
10540,500,0.0,23.75,0.0475,9.11,3.9,3.74,7.0
10541,500,0.0,24.47,0.04894,6.7,6.935,3.735,7.1
10542,500,0.0,20.87,0.04174,6.45,3.43,7.635,3.355
10543,500,0.0,27.05,0.0541,10.56,6.08,3.735,6.675
10544,500,0.0,21.39,0.04278,10.205,3.865,3.5,3.82
10545,500,0.0,10.585,0.02117,3.385,0.345,2.435,4.42
10546,500,0.0,11.43,0.02286,6.725,0.575,3.605,0.525
10547,500,0.0,14.795,0.02959,7.115,3.8,0.095,3.785
10548,500,0.0,25.84,0.05168,9.185,6.395,3.26,7.0
10549,500,0.0,9.895,0.01979,3.81,3.44,0.05,2.595
10550,500,0.0,8.76,0.01752,0.38,0.64,4.305,3.435
10551,500,0.0,25.085,0.05017,6.25,3.4,3.905,11.53
10552,500,0.0,24.44,0.04888,7.535,6.52,3.765,6.62
10553,500,0.0,21.1,0.0422,6.54,6.48,3.92,4.16
10554,500,0.0,7.96,0.01592,2.985,1.16,0.12,3.695
10555,500,0.0,23.16,0.04632,6.68,8.81,3.885,3.785
10556,500,0.0,20.13,0.04026,3.885,6.105,3.675,6.465
10557,500,0.0,20.14,0.04028,3.3,10.47,2.785,3.585
10558,500,0.0,16.93,0.03386,6.2,3.62,3.345,3.765
10559,500,0.0,11.515,0.02303,0.445,7.2,3.28,0.59
10560,500,0.0,20.9,0.0418,6.56,3.58,4.14,6.62
10561,500,0.0,15.325,0.03065,6.13,5.635,3.11,0.45
10562,500,0.0,24.6,0.0492,7.08,6.68,4.245,6.595
10563,500,0.0,32.5,0.065,10.14,9.885,3.46,9.015
10564,500,0.0,26.935,0.05387,6.635,9.795,3.7,6.805
10565,500,0.0,27.785,0.05557,12.76,7.29,4.18,3.555
10566,500,0.0,18.255,0.03651,10.235,-2.245,3.17,7.095
10567,500,0.0,18.37,0.03674,6.305,3.2,2.225,6.64
10568,500,0.0,19.625,0.03925,6.96,3.13,3.48,6.055
10569,500,0.0,26.95,0.0539,6.605,2.91,3.82,13.615
10570,500,0.0,27.2,0.0544,3.635,9.76,3.63,10.175
10571,500,0.0,20.85,0.0417,6.835,7.165,3.84,3.01
10572,500,0.0,17.24,0.03448,6.4,3.3,3.77,3.77
10573,500,0.0,14.815,0.02963,7.41,3.095,3.93,0.38
10574,500,0.0,20.7,0.0414,5.07,5.33,3.87,6.43
10575,500,0.0,18.13,0.03626,7.285,3.675,3.935,3.235
10576,500,0.0,13.81,0.02762,5.505,1.185,3.89,3.23
10577,500,0.0,24.7,0.0494,3.61,7.05,3.61,10.43
10578,500,0.0,15.91,0.03182,2.935,2.425,3.865,6.685
10579,500,0.0,18.02,0.03604,7.23,-0.28,3.67,7.4
10580,500,0.0,13.83,0.02766,6.57,0.325,3.465,3.47
10581,500,0.0,18.965,0.03793,6.485,6.265,2.335,3.88
10582,500,0.0,20.705,0.04141,6.77,3.16,3.765,7.01
10583,500,0.0,14.28,0.02856,2.695,6.4,-0.27,5.455
10584,500,0.0,24.68,0.04936,3.925,13.045,3.82,3.89
10585,500,0.0,21.44,0.04288,7.15,5.375,6.695,2.22
10586,500,0.0,30.875,0.06175,10.36,7.105,4.13,9.28
10587,500,0.0,12.355,0.02471,6.335,2.57,3.78,-0.33
10588,500,0.0,27.51,0.05502,7.21,10.215,3.77,6.315
10589,500,0.0,32.255,0.06451,7.04,10.655,7.475,7.085
10590,500,0.0,20.55,0.0411,6.75,5.98,4.12,3.7
10591,500,0.0,14.805,0.02961,3.765,3.84,3.5,3.7
10592,500,0.0,19.99,0.03998,3.12,7.0,3.64,6.23
10593,500,0.0,24.485,0.04897,10.18,7.04,3.5,3.765
10594,500,0.0,15.795,0.03159,7.34,0.665,3.775,4.015
10595,500,0.0,15.515,0.03103,5.98,2.63,3.065,3.84
10596,500,0.0,25.655,0.05131,5.675,5.93,6.985,7.065
10597,500,0.0,10.575,0.02115,-0.315,0.6,3.33,6.96
10598,500,0.0,15.57,0.03114,6.765,2.41,2.645,3.75
10599,500,0.0,19.44,0.03888,4.995,7.055,3.69,3.7
10600,500,0.0,19.605,0.03921,9.55,6.925,-0.54,3.67
10601,500,0.0,23.24,0.04648,6.295,6.865,3.845,6.235
10602,500,0.0,20.81,0.04162,2.925,9.845,3.87,4.17
10603,500,0.0,16.73,0.03346,3.35,6.24,3.48,3.66
10604,500,0.0,19.71,0.03942,6.53,2.645,3.375,7.16
10605,500,0.0,16.53,0.03306,3.945,2.945,3.475,6.165
10606,500,0.0,20.16,0.04032,9.805,6.565,3.405,0.385
10607,500,0.0,25.095,0.05019,7.86,3.59,3.38,10.265
10608,500,0.0,22.91,0.04582,7.14,6.38,2.73,6.66
10609,500,0.0,21.665,0.04333,6.985,6.63,2.405,5.645
10610,500,0.0,17.895,0.03579,3.87,4.065,3.65,6.31
10611,500,0.0,21.89,0.04378,7.285,3.945,3.315,7.345
10612,500,0.0,16.845,0.03369,3.275,3.635,0.085,9.85
10613,500,0.0,12.28,0.02456,3.705,4.43,3.75,0.395
10614,500,0.0,20.86,0.04172,7.025,3.575,2.95,7.31
10615,500,0.0,13.74,0.02748,6.345,3.865,0.285,3.245
10616,500,0.0,20.785,0.04157,3.5,6.15,2.905,8.23
10617,500,0.0,30.63,0.06126,10.315,9.635,3.52,7.16
10618,500,0.0,12.35,0.0247,2.065,3.87,0.47,5.945
10619,500,0.0,16.895,0.03379,3.205,3.775,3.78,6.135
10620,500,0.0,19.64,0.03928,7.125,6.06,3.21,3.245
10621,500,0.0,19.74,0.03948,5.975,4.07,3.23,6.465
10622,500,0.0,15.87,0.03174,3.055,6.3,3.645,2.87
10623,500,0.0,21.685,0.04337,6.85,4.055,3.335,7.445
10624,500,0.0,21.44,0.04288,7.255,3.565,3.67,6.95
10625,500,0.0,21.61,0.04322,6.425,7.54,4.05,3.595
10626,500,0.0,22.585,0.04517,3.72,7.93,3.72,7.215
10627,500,0.0,19.49,0.03898,5.575,6.38,3.735,3.8
10628,500,0.0,22.525,0.04505,6.27,5.59,3.56,7.105
10629,500,0.0,14.135,0.02827,2.595,7.155,3.79,0.595
10630,500,0.0,20.865,0.04173,9.44,4.22,3.82,3.385
10631,500,0.0,22.265,0.04453,2.285,6.27,3.355,10.355
10632,500,0.0,20.59,0.04118,7.02,6.375,3.785,3.41
10633,500,0.0,17.65,0.0353,6.785,3.685,0.255,6.925
10634,500,0.0,23.84,0.04768,6.415,3.875,3.78,9.77
10635,500,0.0,23.975,0.04795,6.675,6.22,3.75,7.33
10636,500,0.0,18.675,0.03735,7.245,3.935,3.71,3.785
10637,500,0.0,20.175,0.04035,3.635,3.925,3.05,9.565
10638,500,0.0,12.535,0.02507,-0.325,7.185,3.19,2.485
10639,500,0.0,20.34,0.04068,6.35,3.825,3.705,6.46
10640,500,0.0,10.305,0.02061,0.195,6.61,3.155,0.345
10641,500,0.0,12.295,0.02459,0.52,2.62,2.435,6.72
10642,500,0.0,15.625,0.03125,3.72,5.665,-0.1,6.34
10643,500,0.0,13.4,0.0268,3.51,6.6,2.915,0.375
10644,500,0.0,9.155,0.01831,3.145,1.945,3.685,0.38
10645,500,0.0,16.04,0.03208,5.995,3.195,2.875,3.975
10646,500,0.0,13.705,0.02741,5.49,6.965,-0.145,1.395
10647,500,0.0,27.555,0.05511,10.475,6.1,3.71,7.27
10648,500,0.0,15.675,0.03135,3.745,4.065,3.835,4.03
10649,500,0.0,24.235,0.04847,3.225,6.8,3.8,10.41
10650,500,0.0,17.83,0.03566,3.2,7.11,3.605,3.915
10651,500,0.0,19.68,0.03936,6.38,2.185,3.95,7.165
10652,500,0.0,9.285,0.01857,-1.03,6.44,3.65,0.225
10653,500,0.0,11.18,0.02236,-0.105,4.1,3.25,3.935
10654,500,0.0,12.755,0.02551,3.325,3.64,2.855,2.935
10655,500,0.0,7.045,0.01409,0.24,0.07,3.635,3.1
10656,500,0.0,34.23,0.06846,13.905,9.625,3.415,7.285
10657,500,0.0,18.58,0.03716,7.345,3.63,3.68,3.925
10658,500,0.0,8.115,0.01623,0.48,3.865,3.325,0.445
10659,500,0.0,20.13,0.04026,6.465,6.435,3.65,3.58
10660,500,0.0,18.25,0.0365,6.54,3.795,4.135,3.78
10661,500,0.0,27.29,0.05458,6.655,10.155,3.47,7.01
10662,500,0.0,12.85,0.0257,2.15,0.41,3.565,6.725
10663,500,0.0,19.1,0.0382,5.675,3.59,3.71,6.125
10664,500,0.0,9.265,0.01853,1.645,3.835,3.41,0.375
10665,500,0.0,11.69,0.02338,4.305,3.63,3.255,0.5
10666,500,0.0,17.475,0.03495,7.255,6.6,0.175,3.445
10667,500,0.0,29.615,0.05923,15.84,6.805,3.69,3.28
10668,500,0.0,19.625,0.03925,7.005,6.22,3.075,3.325
10669,500,0.0,13.515,0.02703,3.66,2.215,3.835,3.805
10670,500,0.0,20.145,0.04029,7.0,3.76,3.585,5.8
10671,500,0.0,20.745,0.04149,6.98,3.83,3.6,6.335
10672,500,0.0,20.91,0.04182,10.355,3.315,0.18,7.06
10673,500,0.0,18.35,0.0367,7.05,3.605,0.54,7.155
10674,500,0.0,13.565,0.02713,3.17,3.775,3.275,3.345
10675,500,0.0,21.05,0.0421,7.38,3.02,3.755,6.895
10676,500,0.0,24.14,0.04828,7.015,6.87,-0.28,10.535
10677,500,0.0,19.71,0.03942,6.68,3.455,3.065,6.51
10678,500,0.0,16.89,0.03378,2.745,7.195,3.64,3.31
10679,500,0.0,19.7,0.0394,10.36,3.005,3.02,3.315
10680,500,0.0,22.34,0.04468,5.45,7.065,3.785,6.04
10681,500,0.0,14.7,0.0294,3.865,3.32,0.54,6.975
10682,500,0.0,18.62,0.03724,3.735,3.725,3.84,7.32
10683,500,0.0,21.64,0.04328,8.97,2.87,3.82,5.98
10684,500,0.0,24.065,0.04813,6.61,7.02,3.57,6.865
10685,500,0.0,24.35,0.0487,6.92,6.485,3.79,7.155
10686,500,0.0,17.225,0.03445,3.49,3.335,3.245,7.155
10687,500,0.0,14.27,0.02854,2.97,3.75,3.505,4.045
10688,500,0.0,21.465,0.04293,7.44,7.215,3.64,3.17
10689,500,0.0,23.95,0.0479,3.515,9.87,3.725,6.84
10690,500,0.0,28.525,0.05705,5.36,6.195,3.605,13.365
10691,500,0.0,13.32,0.02664,3.44,2.485,3.99,3.405
10692,500,0.0,4.71,0.00942,0.35,3.385,0.43,0.545
10693,500,0.0,15.42,0.03084,2.47,3.745,2.67,6.535
10694,500,0.0,13.15,0.0263,4.72,1.555,3.835,3.04
10695,500,0.0,11.005,0.02201,0.36,6.85,3.68,0.115
10696,500,0.0,33.16,0.06632,13.225,7.02,2.985,9.93
10697,500,0.0,12.925,0.02585,2.56,3.8,3.54,3.025
10698,500,0.0,18.81,0.03762,3.965,3.765,3.495,7.585
10699,500,0.0,22.665,0.04533,2.58,7.06,3.605,9.42
10700,500,0.0,13.765,0.02753,3.435,3.565,0.31,6.455
10701,500,0.0,22.515,0.04503,6.355,3.01,3.5,9.65
10702,500,0.0,14.8,0.0296,3.44,3.625,3.73,4.005
10703,500,0.0,34.6,0.0692,5.735,7.45,7.605,13.81
10704,500,0.0,30.06,0.06012,6.765,9.41,7.795,6.09
10705,500,0.0,12.385,0.02477,3.51,3.685,2.835,2.355
10706,500,0.0,13.385,0.02677,3.905,3.23,3.14,3.11
10707,500,0.0,19.095,0.03819,4.26,7.29,3.45,4.095
10708,500,0.0,17.46,0.03492,4.055,9.9,3.125,0.38
10709,500,0.0,22.405,0.04481,5.495,3.785,3.72,9.405
10710,500,0.0,20.23,0.04046,6.595,3.1,4.09,6.445
10711,500,0.0,14.985,0.02997,3.87,2.94,4.195,3.98
10712,500,0.0,15.635,0.03127,3.715,5.785,3.115,3.02
10713,500,0.0,28.05,0.0561,7.145,10.12,3.655,7.13
10714,500,0.0,24.565,0.04913,7.13,6.92,3.215,7.3
10715,500,0.0,26.715,0.05343,6.97,5.57,3.82,10.355
10716,500,0.0,17.515,0.03503,10.045,3.995,0.28,3.195
10717,500,0.0,27.175,0.05435,5.28,2.765,7.6,11.53
10718,500,0.0,19.345,0.03869,3.73,6.27,3.36,5.985
10719,500,0.0,14.185,0.02837,3.245,3.18,3.89,3.87
10720,500,0.0,8.63,0.01726,0.31,7.26,0.515,0.545
10721,500,0.0,28.165,0.05633,13.38,5.8,2.66,6.325
10722,500,0.0,17.69,0.03538,4.005,6.545,3.595,3.545
10723,500,0.0,16.155,0.03231,3.58,6.41,3.535,2.63
10724,500,0.0,23.045,0.04609,3.885,5.535,3.745,9.88
10725,500,0.0,28.64,0.05728,8.06,10.14,3.775,6.665
10726,500,0.0,19.315,0.03863,6.74,6.465,2.735,3.375
10727,500,0.0,20.63,0.04126,3.675,9.57,3.745,3.64
10728,500,0.0,13.205,0.02641,2.39,3.35,0.415,7.05
10729,500,0.0,7.915,0.01583,6.605,0.415,0.355,0.54
10730,500,0.0,17.64,0.03528,3.455,3.2,3.66,7.325
10731,500,0.0,11.72,0.02344,6.865,1.44,3.5,-0.085
10732,500,0.0,22.555,0.04511,7.08,4.115,4.03,7.33
10733,500,0.0,24.26,0.04852,3.305,10.65,3.715,6.59
10734,500,0.0,16.32,0.03264,3.25,7.245,-1.275,7.1
10735,500,0.0,18.095,0.03619,3.695,6.625,3.795,3.98
10736,500,0.0,24.005,0.04801,3.905,9.765,3.71,6.625
10737,500,0.0,20.615,0.04123,6.34,7.02,3.97,3.285
10738,500,0.0,16.645,0.03329,6.46,6.52,3.135,0.53
10739,500,0.0,16.585,0.03317,5.74,3.49,3.635,3.72
10740,500,0.0,15.08,0.03016,1.315,3.795,3.725,6.245
10741,500,0.0,13.775,0.02755,3.35,3.7,3.445,3.28
10742,500,0.0,21.52,0.04304,7.295,6.495,3.81,3.92
10743,500,0.0,22.43,0.04486,13.45,2.355,3.015,3.61
10744,500,0.0,15.6,0.0312,6.245,2.855,3.825,2.675
10745,500,0.0,25.245,0.05049,12.275,2.485,3.785,6.7
10746,500,0.0,20.2,0.0404,7.31,7.115,2.58,3.195
10747,500,0.0,23.485,0.04697,6.025,6.875,3.65,6.935
10748,500,0.0,12.535,0.02507,3.515,6.6,-0.315,2.735
10749,500,0.0,7.16,0.01432,0.54,2.345,3.8,0.475
10750,500,0.0,29.115,0.05823,16.5,6.6,3.225,2.79
10751,500,0.0,20.95,0.0419,6.365,3.87,3.715,7.0
10752,500,0.0,26.755,0.05351,9.645,7.015,3.0,7.095
10753,500,0.0,8.515,0.01703,3.48,3.73,-0.555,1.86
10754,500,0.0,20.545,0.04109,6.995,6.8,3.06,3.69
10755,500,0.0,24.275,0.04855,10.595,6.985,3.01,3.685
10756,500,0.0,20.485,0.04097,6.615,9.495,3.83,0.545
10757,500,0.0,24.45,0.0489,6.44,7.205,3.74,7.065
10758,500,0.0,15.43,0.03086,4.17,7.49,0.315,3.455
10759,500,0.0,4.48,0.00896,0.195,3.785,0.245,0.255
10760,500,0.0,15.46,0.03092,3.735,0.55,3.765,7.41
10761,500,0.0,23.525,0.04705,3.705,6.785,3.095,9.94
10762,500,0.0,6.62,0.01324,0.375,0.475,3.06,2.71
10763,500,0.0,20.97,0.04194,3.33,7.31,2.885,7.445
10764,500,0.0,13.9,0.0278,0.395,7.01,3.38,3.115
10765,500,0.0,19.99,0.03998,3.055,9.53,4.0,3.405
10766,500,0.0,21.375,0.04275,3.195,7.635,3.335,7.21
10767,500,0.0,14.605,0.02921,4.365,3.14,3.71,3.39
10768,500,0.0,27.33,0.05466,7.975,7.225,3.845,8.285
10769,500,0.0,21.175,0.04235,0.605,7.02,3.69,9.86
10770,500,0.0,17.995,0.03599,7.205,3.72,3.46,3.61
10771,500,0.0,23.49,0.04698,3.56,6.535,6.42,6.975
10772,500,0.0,19.99,0.03998,7.185,2.595,3.07,7.14
10773,500,0.0,20.755,0.04151,5.78,7.17,3.9,3.905
10774,500,0.0,26.41,0.05282,6.815,9.295,3.72,6.58
10775,500,0.0,23.85,0.0477,3.285,10.48,3.94,6.145
10776,500,0.0,21.485,0.04297,7.265,7.125,3.73,3.365
10777,500,0.0,19.64,0.03928,9.065,3.255,3.84,3.48
10778,500,0.0,19.36,0.03872,6.105,2.81,4.005,6.44
10779,500,0.0,10.03,0.02006,0.34,3.885,2.465,3.34
10780,500,0.0,15.075,0.03015,4.63,5.415,2.4,2.63
10781,500,0.0,30.29,0.06058,6.745,10.27,3.685,9.59
10782,500,0.0,20.77,0.04154,12.955,3.795,3.74,0.28
10783,500,0.0,21.29,0.04258,7.365,6.41,3.74,3.775
10784,500,0.0,21.72,0.04344,6.785,7.235,3.78,3.92
10785,500,0.0,27.415,0.05483,6.735,9.955,3.7,7.025
10786,500,0.0,26.36,0.05272,6.465,10.31,3.12,6.465
10787,500,0.0,18.67,0.03734,3.73,3.69,4.445,6.805
10788,500,0.0,24.16,0.04832,9.0,7.545,3.81,3.805
10789,500,0.0,20.845,0.04169,6.36,3.51,3.8,7.175
10790,500,0.0,20.82,0.04164,6.905,7.115,3.16,3.64
10791,500,0.0,7.335,0.01467,3.89,-1.235,3.505,1.175
10792,500,0.0,22.99,0.04598,5.02,7.115,3.89,6.965
10793,500,0.0,12.9,0.0258,3.11,2.54,3.83,3.42
10794,500,0.0,31.13,0.06226,10.525,9.6,3.82,7.185
10795,500,0.0,19.18,0.03836,4.02,3.92,4.375,6.865
10796,500,0.0,20.72,0.04144,7.24,3.475,3.9,6.105
10797,500,0.0,27.23,0.05446,9.45,10.325,3.77,3.685
10798,500,0.0,29.76,0.05952,3.885,10.365,3.295,12.215
10799,500,0.0,33.015,0.06603,12.73,9.725,3.84,6.72
10800,500,0.0,20.33,0.04066,3.59,7.32,3.265,6.155
10801,500,0.0,24.385,0.04877,9.775,3.325,4.32,6.965
10802,500,0.0,15.205,0.03041,6.96,1.94,3.47,2.835
10803,500,0.0,15.655,0.03131,2.505,6.985,2.685,3.48
10804,500,0.0,24.16,0.04832,5.975,7.245,3.945,6.995
10805,500,0.0,17.555,0.03511,6.735,3.385,3.445,3.99
10806,500,0.0,17.97,0.03594,3.815,3.88,3.065,7.21
10807,500,0.0,16.42,0.03284,3.29,10.7,-0.43,2.86
10808,500,0.0,18.365,0.03673,6.89,3.9,3.87,3.705
10809,500,0.0,30.25,0.0605,10.34,3.28,3.935,12.695
10810,500,0.0,18.51,0.03702,3.61,7.275,3.805,3.82
10811,500,0.0,9.765,0.01953,3.47,1.965,3.935,0.395
10812,500,0.0,6.975,0.01395,0.59,2.965,0.445,2.975
10813,500,0.0,12.9,0.0258,3.175,2.185,3.665,3.875
10814,500,0.0,19.61,0.03922,6.185,-0.335,3.015,10.745
10815,500,0.0,17.935,0.03587,0.48,10.81,0.56,6.085
10816,500,0.0,20.64,0.04128,7.27,5.525,3.7,4.145
10817,500,0.0,20.855,0.04171,2.72,10.4,3.875,3.86
10818,500,0.0,13.98,0.02796,4.185,3.455,3.865,2.475
10819,500,0.0,23.83,0.04766,6.66,10.205,3.135,3.83
10820,500,0.0,10.12,0.02024,3.825,2.175,3.73,0.39
10821,500,0.0,21.215,0.04243,3.76,6.35,3.86,7.245
10822,500,0.0,13.475,0.02695,3.9,2.83,3.815,2.93
10823,500,0.0,25.32,0.05064,3.68,13.86,3.93,3.85
10824,500,0.0,17.095,0.03419,6.935,0.395,3.94,5.825
10825,500,0.0,23.965,0.04793,10.23,3.95,3.3,6.485
10826,500,0.0,15.79,0.03158,7.025,2.59,3.395,2.78
10827,500,0.0,21.525,0.04305,3.49,7.045,4.325,6.665
10828,500,0.0,24.28,0.04856,6.89,6.705,3.66,7.025
10829,500,0.0,10.02,0.02004,3.63,0.54,3.415,2.435
10830,500,0.0,21.62,0.04324,3.625,6.99,4.02,6.985
10831,500,0.0,24.205,0.04841,13.22,3.405,3.685,3.895
10832,500,0.0,23.82,0.04764,7.715,10.095,2.505,3.505
10833,500,0.0,8.16,0.01632,0.445,3.615,3.64,0.46
10834,500,0.0,21.21,0.04242,10.71,-0.025,3.98,6.545
10835,500,0.0,15.065,0.03013,6.54,1.585,3.84,3.1
10836,500,0.0,10.95,0.0219,0.605,3.54,0.615,6.19
